DATA_SOURCE,ENTITY_TYPE,RECORD_ID,NPI_NUMBER,NAME_ORG,DBA_NAME_ORG,DBA Name Type,MAILING_ADDR_LINE1,MAILING_ADDR_LINE2,MAILING_ADDR_CITY,MAILING_ADDR_STATE,MAILING_ADDR_POSTAL_CODE,MAILING_ADDR_COUNTRY,MAILING_PHONE_NUMBER,MAILINGFAX_PHONE_NUMBER,BUSINESS_ADDR_LINE1,BUSINESS_ADDR_LINE2,BUSINESS_ADDR_CITY,BUSINESS_ADDR_STATE,BUSINESS_ADDR_POSTAL_CODE,BUSINESS_ADDR_COUNTRY,PRACTICE_PHONE_NUMBER,PRACTICEFAX_PHONE_NUMBER,Provider Enumeration Date,Last Update Date,NPI Deactivation Date,NPI Reactivation Date,LICNUM1_OTHER_ID_NUMBER,LICNUM1_OTHER_ID_COUNTRY,LICNUM2_OTHER_ID_NUMBER,LICNUM2_OTHER_ID_COUNTRY,LICNUM3_OTHER_ID_NUMBER,LICNUM3_OTHER_ID_COUNTRY,LICNUM4_OTHER_ID_NUMBER,LICNUM4_OTHER_ID_COUNTRY,LICNUM5_OTHER_ID_NUMBER,LICNUM5_OTHER_ID_COUNTRY,LICNUM6_OTHER_ID_NUMBER,LICNUM6_OTHER_ID_COUNTRY,LICNUM7_OTHER_ID_NUMBER,LICNUM7_OTHER_ID_COUNTRY,LICNUM8_OTHER_ID_NUMBER,LICNUM8_OTHER_ID_COUNTRY,LICNUM9_OTHER_ID_NUMBER,LICNUM9_OTHER_ID_COUNTRY,LICNUM10_OTHER_ID_NUMBER,LICNUM10_OTHER_ID_COUNTRY,LICNUM11_OTHER_ID_NUMBER,LICNUM11_OTHER_ID_COUNTRY,LICNUM12_OTHER_ID_NUMBER,LICNUM12_OTHER_ID_COUNTRY,LICNUM13_OTHER_ID_NUMBER,LICNUM13_OTHER_ID_COUNTRY,LICNUM14_OTHER_ID_NUMBER,LICNUM14_OTHER_ID_COUNTRY,LICNUM15_OTHER_ID_NUMBER,LICNUM15_OTHER_ID_COUNTRY,Is Organization Subpart,Parent Organization LBN,Certification Date
NPI_ORGANIZATION,ORGANIZATION,1932511698,1932511698,FREEDOM HOUSE SOBER LIVING INC,,,3852 PALOS VERDES ST,SUITE 40,LAS VEGAS,NV,891196909,US,7024851300,7024851210,3852 PALOS VERDES ST,SUITE 40,LAS VEGAS,NV,891196909,US,7024851300,7024851300,05/28/2014,05/28/2014,,,324500000X,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1306258124,1306258124,BETTER THOUGHTS TRANSITIONAL LIVE CORPORATION,,,7151 S DURANGO DR UNIT 106,,LAS VEGAS,NV,891132032,US,3862125088,,7151 S DURANGO DR UNIT 106,,LAS VEGAS,NV,891132032,US,3862125088,3862125088,05/28/2014,03/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1154733871,1154733871,"DENVER AUDIOLOGY, LLC","DENVER AUDIOLOGY, LLC",Doing Business As,2510 E SUNSET RD,UNIT 5-260,LAS VEGAS,NV,891203511,US,7027980113,8662915242,90 MADISON ST,SUITE 105,DENVER,CO,802065418,US,3038322054,3038322054,05/29/2014,05/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1023420759,1023420759,WOMEN'S CANCER CENTER DIVISION OF COLORECTAL SURGERY,,,3131 LA CANADA ST STE 241,,LAS VEGAS,NV,891692588,US,7023260585,7028350041,3131 LA CANADA ST STE 241,,LAS VEGAS,NV,891692588,US,7023260585,7023260585,05/29/2014,05/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,WOMENS CANCER CENTER OF NV,
NPI_ORGANIZATION,ORGANIZATION,1558773275,1558773275,"CHARTER HEALTHCARE OF LAS VEGAS, LLC",,,801 S RANCHO DR STE E6,,LAS VEGAS,NV,891063812,US,7028183178,7028185227,801 S RANCHO DR STE E6,,LAS VEGAS,NV,891063812,US,7028183178,7028183178,05/29/2014,03/10/2020,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,03/10/2020
NPI_ORGANIZATION,ORGANIZATION,1225440969,1225440969,COPPEL SURGICAL SOLUTIONS,NEVADA SURGICAL SUITES,Doing Business As,2809 W CHARLESTON BLVD STE 100,,LAS VEGAS,NV,891021998,US,7024769999,,2809 W CHARLESTON BLVD STE 100,,LAS VEGAS,NV,891021998,US,7024769999,7024769999,05/29/2014,05/29/2014,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1487066072,1487066072,A THIRD HAND,,,9806 RED DEER ST,,LAS VEGAS,NV,891431155,US,7029858297,7024789114,9806 RED DEER ST,,LAS VEGAS,NV,89143,US,7029858297,7029858297,05/30/2014,06/22/2018,,,132674,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1073925533,1073925533,"GALAXY HOSPICE, INC",,,4055 SPENCER ST,STE 217,LAS VEGAS,NV,891199303,US,7029886789,7029888813,4055 SPENCER ST,STE 217,LAS VEGAS,NV,891199303,US,7029886789,7029886789,06/02/2014,11/05/2014,,,7765HPC-0,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1023421559,1023421559,CBAS CONSULTING LLC,HAPPYNHOME,Doing Business As,7260 W AZURE DR STE 1154,,LAS VEGAS,NV,891307999,US,7024629571,7029888819,5897 NOBLE STAND ST,,LAS VEGAS,NV,891483895,US,7024629571,7024629571,06/02/2014,03/27/2017,,,2892,NV,0922,NV,10-0052,NV,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1912310368,1912310368,ASPIRE MENTAL HEALTH LLC,CHRISTINE MICHELLE FORMICA,Doing Business As,2980 S RAINBOW BLVD,,LAS VEGAS,NV,891466531,US,7026737462,7024428900,2980 S RAINBOW BLVD,,LAS VEGAS,NV,891466531,US,7026737462,7026737462,06/03/2014,06/11/2019,,,6553-C,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1730592072,1730592072,CANYON CHIROPRACTIC LLC,,,2505 RIDGE RUNNER RD,,LAS VEGAS,NM,877014972,US,5054259341,5056727775,2505 RIDGE RUNNER RD,,LAS VEGAS,NM,877014972,US,5054259341,5054259341,06/04/2014,09/24/2019,,,2097,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1497168744,1497168744,SOUTHWEST AUTISM & BEHAVIORAL SOLUTIONS,,,2700 E SUNSET RD,24,LAS VEGAS,NV,891203506,US,7022703219,,2700 E SUNSET RD,24,LAS VEGAS,NV,891203506,US,7022703219,7022703219,06/04/2014,06/04/2014,,,04072014,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1477966752,1477966752,QUICK BIODIAGNOSTIC LABORATORY LLC,,,4000 S EASTERN AVE,SUITE 125,LAS VEGAS,NV,891190824,US,7028369688,,3950 S EASTERN AVE,SUITE 100,LAS VEGAS,NV,891195174,US,7028369688,7028369688,06/04/2014,10/23/2015,,,,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1295148518,1295148518,"CONTINUUM TRANSISTION CARE SERVICES, LLC",,,7258 SASHAYING SPIRIT CT,,LAS VEGAS,NV,891312356,US,7026128613,,7258 SASHAYING SPIRIT CT,,LAS VEGAS,NV,891312356,US,7026128613,7026128613,06/04/2014,06/04/2014,,,E0572052013-5,NV,E0572052013-5,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1578976742,1578976742,COMMUNITY HEALTH AND IMMUNIZATION SERVICES,CHIS,Doing Business As,8324 E HARTFORD DRIVE,SUITE 200,SCOTTSDALE,AZ,852557801,US,8773583733,8774401795,8756 S MARYLAND PKWY,SUITE 104,LAS VEGAS,NV,891236701,US,8773583733,8773583733,06/05/2014,02/24/2020,,,7225,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,02/24/2020
NPI_ORGANIZATION,ORGANIZATION,1619380581,1619380581,"PROACTIVE AUTISM SOLUTIONS, INC.",,,6767 W CHARLESTON BLVD,STE. 150,LAS VEGAS,NV,891469073,US,7602917160,,6767 W CHARLESTON BLVD,STE. 150,LAS VEGAS,NV,891469073,US,7602917160,7602917160,06/08/2014,06/08/2014,,,LBA0042,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1538572300,1538572300,SOUTHWEST AUTISM & BEHAVIORAL SOLUTIONS,,,2700 E SUNSET RD STE 24,,LAS VEGAS,NV,891203519,US,7022703219,,2700 E SUNSET RD STE 24,,LAS VEGAS,NV,891203519,US,7022703219,7022703219,06/09/2014,06/09/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1316351968,1316351968,WEST SUNSET SURGERY CENTER,,,9331 W SUNSET RD,,LAS VEGAS,NV,891484845,US,7024762951,9516990603,9331 W SUNSET RD,,LAS VEGAS,NV,891484845,US,7024762951,7024762951,06/11/2014,06/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1861806408,1861806408,"FAMILY PERSONAL CARE, LLC",,,2415 REYNOLDS AVE,,NORTH LAS VEGAS,NV,890307278,US,7029061999,7029061998,2415 REYNOLDS AVE STE 101,,NORTH LAS VEGAS,NV,890307279,US,7029061999,7029061999,06/11/2014,09/13/2019,,,NV20111669090,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1801200480,1801200480,VICTOR A ESTRADA MD CHTD,,,PO BOX 202110,,AUSTIN,TX,787202110,US,5127322774,,4445 S EASTERN AVE,SUITE A,LAS VEGAS,NV,891197851,US,7027351556,7027351556,06/11/2014,10/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1750795233,1750795233,"NORTHLAND HEARING CENTERS, INC.",PIKES PEAK HEARING AID SERVICES,Doing Business As,2510 E SUNSET RD,UNIT 5-260,LAS VEGAS,NV,891203511,US,7027980113,8662915242,2234 N WAHSATCH AVE,,COLORADO SPRINGS,CO,809076940,US,7196322376,7196322376,06/12/2014,06/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1376957886,1376957886,MIND HEART AND SOUL BEHAVIOR COUNSELING & WELLNESS GROUP,,,1410 SANTA MARGARITA ST,UNIT H,LAS VEGAS,NV,891462939,US,7024775086,,1410 SANTA MARGARITA ST,UNIT H,LAS VEGAS,NV,891462939,US,7024775086,7024775086,06/12/2014,06/12/2014,,,251500000X,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1053725549,1053725549,"SUPERIOR HOSPICE OF LAS VEGAS, LLC",,,3033 W HORIZON RIDGE PKWY STE 100,,HENDERSON,NV,890523888,US,7028432526,7028970918,8000 VANTAGE DR,,SAN ANTONIO,TX,782304781,US,2105078740,2105078740,06/12/2014,06/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1871907386,1871907386,EVENING STAR ASSISTED LIVING LLC,TOUCHING,Doing Business As,993 COLDWATER FALLS WAY,,LAS VEGAS,NV,891234803,US,7029819831,,993 COLDWATER FALLS WAY,,LAS VEGAS,NV,891234803,US,7029819831,7029819831,06/12/2014,06/12/2014,,,7849PCS-0,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1295149508,1295149508,"DR. YONG H JUNG, LTD",SUMMIT PAIN CLINIC,Doing Business As,5755 S RAINBOW BLVD,SUITE 101,LAS VEGAS,NV,891182534,US,7023311333,7023310808,5755 S RAINBOW BLVD,SUITE 101,LAS VEGAS,NV,891182534,US,7023311333,7023311333,06/13/2014,06/13/2014,,,B01053,NV,B01053,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1881008183,1881008183,WESTTEAM CORP,,,3430 E FLAMINGO RD,SUITE 302,LAS VEGAS,NV,891215003,US,7026284649,,3430 E FLAMINGO RD,SUITE 302,LAS VEGAS,NV,891215003,US,7026284649,7026284649,06/13/2014,06/13/2014,,,V101990,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1043624190,1043624190,YEE ADVANCED ORTHOPEDICS & SPORTS MEDICINE PC,,,8420 W WARM SPRINGS RD,100,LAS VEGAS,NV,891133624,US,7027405327,7027405328,2451 W HORIZON RIDGE PKWY,130,HENDERSON,NV,890525790,US,7027405327,7027405327,06/17/2014,12/09/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1699189746,1699189746,JEFFERSON C YU MD,,,PO BOX 36830,,LAS VEGAS,NV,891336830,US,,,9440 GRENVILLE AVE,,LAS VEGAS,NV,891346206,US,7025829440,7025829440,06/17/2014,06/17/2014,,,13594,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1790199842,1790199842,YEE ADVANCED ORTHOPEDICS & SPORTS MEDICINE PC,,,8420 W WARM SPRINGS RD,140,LAS VEGAS,NV,891133624,US,7027405327,7027405328,6850 N DURANGO DR,218,LAS VEGAS,NV,891494595,US,7027405327,7027405327,06/17/2014,12/09/2014,,,NV20051281372,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1184038176,1184038176,HOPE CHRISTIAN HEALTH CENTER CORP,HOPE CHRISTIAN HEALTH CENTER,Doing Business As,4040 N MARTIN L KING BLVD STE A,,NORTH LAS VEGAS,NV,890323205,US,7026444673,7029025443,4040 N MARTIN L KING BLVD STE A,,NORTH LAS VEGAS,NV,890323205,US,7026444673,7026444673,06/17/2014,01/15/2019,,,14680,NV,15124,NV,15015,NV,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1336553171,1336553171,DESERT PULMONARY REHABILITATION AND DIAGNOSTICS LLC,,,2980 S JONES BLVD STE C,,LAS VEGAS,NV,891465657,US,7024875511,7024875211,2980 S JONES BLVD STE C,,LAS VEGAS,NV,891465657,US,7024875511,7024875511,06/19/2014,07/13/2020,,,RC346,NV,RC1453,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,07/13/2020
NPI_ORGANIZATION,ORGANIZATION,1437563202,1437563202,FAROOQ ABDULLA MD,NEOPEDIATRICS,Doing Business As,PO BOX 95306,,LAS VEGAS,NV,891935306,US,7029488897,7025493178,2501 W CHARLESTON BLVD,,LAS VEGAS,NV,891022127,US,7029488897,7029488897,06/19/2014,08/12/2014,,,6413,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1326453838,1326453838,LKBG LLC,,,7322 S RAINBOW BLVD # 305,,LAS VEGAS,NV,891390400,US,7029949722,7022520069,2980 S RAINBOW BLVD,SUITE 200A,LAS VEGAS,NV,891466531,US,7029947722,7029947722,06/23/2014,06/23/2014,,,6137-C,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1265847719,1265847719,NKDHC RUDNITSKY PLLC,"NKDHC, PLLC",Doing Business As,3003 N CENTRAL AVE,SUITE 400,PHOENIX,AZ,850122902,US,6023513015,6022243315,2545 S BRUCE ST,SUITE 200,LAS VEGAS,NV,891691718,US,7027322438,7027322438,06/24/2014,06/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1356756845,1356756845,"RIDE TO PRIDE PARTNERSHIP, INC.",,,PO BOX 806,,LAS VEGAS,NM,877010806,US,5054549738,5054259285,47 ALAMEDA RD,,LAS VEGAS,NM,877013996,US,5054549738,5054549738,06/24/2014,06/24/2014,,,X-08729,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1063827483,1063827483,ACCURATE PROCESSING SERVICES LLC,APS LLC,Doing Business As,309 MARITOCCA AVE,,N LAS VEGAS,NV,890311789,US,7026337976,,309 MARITOCCA AVE,,N LAS VEGAS,NV,890311789,US,7026337976,7026337976,06/24/2014,06/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1598170920,1598170920,R&R RESIDENTIAL SERVICES LLC,CREATIVE LIFE BEHAVIORAL HEALTH SERVICES,Doing Business As,5175 CAMINO AL NORTE,STE. 100,NORTH LAS VEGAS,NV,890312408,US,7026369357,7028688357,5175 CAMINO AL NORTE,STE. 100,NORTH LAS VEGAS,NV,890312408,US,7026369357,7026369357,06/24/2014,06/24/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1275948101,1275948101,CATHAY MEDICAL CENTER INC,,,5300 SPRING MOUNTAIN RD,,LAS VEGAS,NV,891468718,US,,,5300 SPRING MOUNTAIN RD,,LAS VEGAS,NV,891468718,US,7023626373,7023626373,06/30/2014,06/30/2014,,,APN001465,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1427463355,1427463355,RM STAFFING LLC,,,865 N EASTERN AVE,,LAS VEGAS,NV,891012312,US,,,865 N EASTERN AVE,,LAS VEGAS,NV,891012312,US,7023992345,7023992345,06/30/2014,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1700292513,1700292513,"WILLIAM SMITH, LLC",,,3061 S MARYLAND PKWY,SUITE 200,LAS VEGAS,NV,891092298,US,7027371948,7027377195,3061 S MARYLAND PKWY,SUITE 200,LAS VEGAS,NV,891092298,US,7027371948,7027371948,07/01/2014,07/01/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1952717746,1952717746,AGAPE HOME CARE LLC,AGAPE HOME CARE,Doing Business As,3777 BROADRIVER DR,,LAS VEGAS,NV,891085439,US,7024173507,,3777 BROADRIVER DR,,LAS VEGAS,NV,891085439,US,7024173507,7024173507,07/01/2014,02/08/2016,,,20141402790,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1154737914,1154737914,HEALTH CARE PROVIDERS,ABC HOSPICE,Doing Business As,3885 S DECATUR BLVD,1060,LAS VEGAS,NV,891035855,US,7022487783,7022487791,3885 S DECATUR BLVD,1060,LAS VEGAS,NV,891035855,US,7022487783,7022487783,07/01/2014,07/01/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1932515640,1932515640,OPTUM CLINIC PA,,,PO BOX 692,,MINNEAPOLIS,MN,554400692,US,,,5060 S FORT APACHE RD,SUITE 150,LAS VEGAS,NV,891481716,US,8774565506,8774565506,07/02/2014,07/02/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1659787356,1659787356,"KINDRED NEVADA, LLC",KINDRED TRANSITIONAL CARE AND REHABILITATION-SPRING VALLEY,Doing Business As,5650 S RAINBOW BLVD,,LAS VEGAS,NV,891181808,US,7024701102,,5650 S RAINBOW BLVD,,LAS VEGAS,NV,891181808,US,7024701102,7024701102,07/02/2014,05/02/2019,,,8098SNF-1,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1316353089,1316353089,MSSD LLC,HOME PHYSICIANS OF NEVADA,Doing Business As,6280 S VALLEY VIEW BLVD,SUITE 721,LAS VEGAS,NV,891183809,US,,,6280 S VALLEY VIEW BLVD,SUITE 721,LAS VEGAS,NV,891183809,US,8882250588,8882250588,07/02/2014,07/08/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1780090381,1780090381,OPTUM MEDICAL SERVICES PC,OPTUM CLINIC,Doing Business As,PO BOX 692,,MINNEAPOLIS,MN,554400692,US,,,5060 S FORT APACHE RD,SUITE 150,LAS VEGAS,NV,891481716,US,8774565506,8774565506,07/03/2014,07/03/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1003222688,1003222688,DANIELA L PACHOVA MD PC,,,3022 S DURANGO DR,SUITE 100,LAS VEGAS,NV,891174439,US,7022563637,,3022 S DURANGO DR,SUITE 100,LAS VEGAS,NV,891174439,US,7022563637,7022563637,07/03/2014,07/03/2014,,,13598,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1629484142,1629484142,S&H INDUSTRIES LLC,NORTH STAR COMMUNITY SERVICES,Doing Business As,7116 DIVING PETRELS PL,,NORTH LAS VEGAS,NV,890842352,US,,,7116 DIVING PETRELS PL,,NORTH LAS VEGAS,NV,890842352,US,7025910692,7025910692,07/03/2014,07/03/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1942616354,1942616354,"NORTHLAND HEARING CENTERS, INC.",ASCENT AUDIOLOGY & HEARING,Doing Business As,2510 E SUNSET RD,UNIT 5-260,LAS VEGAS,NV,891203511,US,7027980113,8662915242,650 S PROSPECT AVE,SUITE 206,HARTVILLE,OH,446328904,US,3308772549,3308772549,07/07/2014,07/07/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1700292927,1700292927,MANMEET SINGH PADDA MD A PROFESSIONAL CORPORATION,,,3022 S DURANGO DR,SUITE 100,LAS VEGAS,NV,891174439,US,7022563637,,32483 TEMECULA PKWY,"SUITE 112, PMB #48",TEMECULA,CA,925929619,US,7022563637,7022563637,07/08/2014,08/26/2014,,,85290,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1568878890,1568878890,"NORTHLAND HEARING CENTERS, INC.",ASCENT AUDIOLOGY & HEARING,Doing Business As,2510 E SUNSET RD,UNIT 5-260,LAS VEGAS,NV,891203511,US,7027980113,8662915242,6647 FRANK AVE NW,,NORTH CANTON,OH,447207259,US,3304948348,3304948348,07/08/2014,07/08/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1942616057,1942616057,MIKE OCALLAGHAN FEDERAL HOSPITAL,DOD NELLIS EPHCY,Doing Business As,MIKE OCALLAGHAN FEDERAL HOSPITAL C/O FRANCES BANTUGAN,4700 LAS VEGAS BLVD N.,NELLIS AFB,NV,89191,US,7026532747,7026532755,4700 LAS VEGAS BLVD N,,NELLIS AFB,NV,891916600,US,7026532747,7026532747,07/09/2014,02/09/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1740696830,1740696830,"GUEVARA PSYCHOLOGICAL SERVICES, LLC",,,7221 W CHARLESTON BLVD,,LAS VEGAS,NV,891171580,US,7022123008,7029333064,7221 W CHARLESTON BLVD,,LAS VEGAS,NV,891171580,US,7022123008,7022123008,07/09/2014,07/09/2014,,,PY0511,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1780090621,1780090621,"SILVER STATE ADULT DAY CARE, LLC",,,2600 S RAINBOW BLVD,STE 108,LAS VEGAS,NV,891464006,US,7026551400,7026551417,2500 W WASHINGTON AVE,,LAS VEGAS,NV,891063731,US,7026318000,7026318000,07/10/2014,07/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1790191633,1790191633,"AMERICAN SPECIALTY LAB, L.L.C.",,,3176 AZURE BAY ST,,LAS VEGAS,NV,891172540,US,7022331791,7022331793,7251 W CHARLESTON BLVD,,LAS VEGAS,NV,891171580,US,7022331791,7022331791,07/10/2014,07/10/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1316354202,1316354202,NEVADA DIVORCE CENTER,PEACEFUL SPRING COUNSELING SERVICES,Doing Business As,800 N RAINBOW BLVD,#161,LAS VEGAS,NV,891071189,US,7028004632,,800 N RAINBOW BLVD,#161,LAS VEGAS,NV,891071189,US,7028004632,7028004632,07/13/2014,07/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1649687351,1649687351,TREE OF LIFE MENTAL HEALTH AGENCY,,,9404 SHELLFISH CT,,LAS VEGAS,NV,891170267,US,9493352263,,9404 SHELLFISH CT,,LAS VEGAS,NV,891170267,US,9493352263,9493352263,07/14/2014,07/14/2014,,,NV20141420640,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1326455031,1326455031,CYNTHIA N. OSBURN COUNSELING SERVICES,,,9414 W LAKE MEAD BLVD,,LAS VEGAS,NV,891348312,US,7025256277,,9414 W LAKE MEAD BLVD,,LAS VEGAS,NV,891348312,US,7025256277,7025256277,07/14/2014,07/14/2014,,,01238,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1144637984,1144637984,KREATIVE STEPS BEHAVIORAL HEALTH,,,8920 OCHOA ST,,LAS VEGAS,NV,891435450,US,7027432630,,8920 OCHOA ST,,LAS VEGAS,NV,891435450,US,7027432630,7027432630,07/14/2014,07/14/2014,,,E0351252014-3,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1881001659,1881001659,NICHOLAS TAYLOR,BASIC BEHAVIORAL SERVICES,Doing Business As,5111 CASPIAN SPRINGS DR. #204,,LAS VEGAS,NV,89120,US,7022033867,,5111 CASPIAN SPRINGS DR APT 204,,LAS VEGAS,NV,891201155,US,7022033867,7022033867,07/14/2014,07/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
NPI_ORGANIZATION,ORGANIZATION,1710394440,1710394440,"PALM MEDICAL GROUP, NAKHLE MD, PLLC",,,PO BOX 400475,,LAS VEGAS,NV,891400475,US,7026967256,7027967256,3150 N TENAYA WAY,SUITE 415,LAS VEGAS,NV,891280443,US,7026967256,7026967256,07/15/2014,07/15/2014,,,10001,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,
